Rank	#Visits	Model_size	log_Post_Prob	Model_Post_Prob	Jeffreys_scale	Model
37	49	4	-3526.969735773087	0.0007510317325413633	45.19966308964165	2	4	13	15	
38	29	4	-3526.975442757762	0.0007467578131493515	45.19718457768887	2	4	8	15	
39	40	4	-3526.990026080937	0.0007359466257505411	45.19085112090637	4	6	14	15	
40	50	4	-3527.010969356145	0.0007206937728906687	45.18175557205052	1	4	11	15	
41	46	4	-3527.029041938867	0.000707785965100297	45.17390674910072	2	4	15	17	
42	38	4	-3527.042402257061	0.0006983926082359583	45.16810443663263	4	10	14	15	
43	49	4	-3527.050623668942	0.0006926743731402906	45.16453392281903	4	11	12	15	
44	41	4	-3527.101414523484	0.0006583713634015579	45.14247573496013	3	4	11	15	
45	46	4	-3527.111508601532	0.0006517591397695098	45.13809193256436	1	4	6	15	
46	24	4	-3527.123081274585	0.0006442600204573975	45.13306598451626	4	9	11	15	
47	33	4	-3527.153191554828	0.0006251503137665138	45.11998925595807	4	11	13	15	
48	38	4	-3527.154945410792	0.0006240548510834924	45.1192275659912	4	11	15	17	
49	39	4	-3527.183141719001	0.0006067045646620496	45.10698206492604	4	7	14	15	
50	44	4	-3527.186511318414	0.0006046636537737127	45.10551866649438	2	4	15	16	
51	49	4	-3527.194174738819	0.0006000475720701236	45.10219048530031	3	4	6	15	
52	33	4	-3527.198299156946	0.0005975778216295692	45.10039927326667	4	7	9	15	
53	46	4	-3527.252947938855	0.0005657972162442008	45.07666560884076	4	6	8	15	
54	38	4	-3527.313383027763	0.0005326159657405382	45.05041898321469	4	6	10	15	
55	37	4	-3527.324612373982	0.0005266684922758749	45.04554214011644	4	6	15	16	
56	22	4	-3527.34126646595	0.0005179699410555072	45.03830935987357	4	6	15	17	
57	37	4	-3527.362130393321	0.0005072750109069849	45.02924827134571	4	6	7	15	
58	29	4	-3527.371191618446	0.0005026992401851759	45.02531303127458	4	6	13	15	
59	39	4	-3527.419570724747	0.0004789580201324022	45.00430225236839	4	6	12	15	
60	20	4	-3527.421692158484	0.0004779430194390783	45.00338092540284	4	5	6	15	
61	33	4	-3527.424721680585	0.0004764972715670576	45.00206522067163	4	7	8	15	
62	14	4	-3527.456390006857	0.0004616438335971383	44.9883118413203	4	9	14	15	
63	33	4	-3527.469147823663	0.0004557916758922237	44.98277119188062	4	8	14	15	
64	39	4	-3527.481220823611	0.0004503219872254639	44.97752795462316	4	5	7	15	
65	18	4	-3527.488034461157	0.0004472640859712371	44.97456882943516	4	7	15	17	
66	34	4	-3527.492787196413	0.000445143401698358	44.97250474273942	1	4	7	15	
67	16	4	-3527.540566334616	0.0004243749341144552	44.95175452666808	4	7	10	15	
68	17	4	-3527.594936653054	0.0004019175727248359	44.92814179739113	4	14	15	17	
69	26	4	-3527.624079661995	0.0003903735166079174	44.9154851494218	3	4	7	15	
70	27	4	-3527.643662435612	0.0003828032853893556	44.90698045889977	1	4	14	15	
71	17	4	-3527.643924944648	0.0003827028092562722	44.90686645267378	4	7	12	15	
72	33	4	-3527.649355609553	0.0003806301116979972	44.90450794487251	4	7	13	15	
73	22	4	-3527.664144981647	0.0003750422536518493	44.89808500218102	4	7	15	16	
74	33	4	-3527.678627504549	0.000369649837769145	44.89179532240075	4	14	15	16	
75	26	4	-3527.71166243838	0.0003576379777045757	44.87744843292791	4	5	14	15	
76	20	4	-3527.782913304671	0.0003330425877699611	44.84650457486693	4	12	14	15	
77	28	4	-3527.794638544276	0.0003291603879683893	44.84141236800735	3	4	14	15	
78	16	4	-3527.796801571333	0.0003284491746073973	44.84047297729244	4	13	14	15	
79	11	3	-3527.827614358501	0.0003184830703155123	44.17087312993822	1	2	15	
80	13	4	-3527.938057786514	0.0002851815203864037	44.77912618250504	1	4	5	15	
81	10	4	-3528.071913422449	0.0002494529337786448	44.72099341844677	4	8	15	17	
82	8	4	-3528.111569530781	0.0002397541796294761	44.70377098942418	1	2	5	15	
83	8	4	-3528.149335250706	0.0002308685329238674	44.6873695456556	1	4	15	17	
84	5	4	-3528.19830484359	0.0002198353449486741	44.66610232168539	4	5	15	17	
85	10	4	-3528.211590724858	0.0002169339550957324	44.66033233676344	2	5	11	15	
86	9	4	-3528.237903464715	0.0002113002722261272	44.64890485903976	4	9	15	17	
87	19	4	-3528.260344746671	0.0002066112340397114	44.63915873411936	4	9	15	16	
88	5	4	-3528.269670156043	0.0002046934556338517	44.63510876028773	4	12	15	17	
89	10	4	-3528.297971665736	0.000198981531112843	44.62281757079835	4	15	16	17	
90	5	4	-3528.327831699587	0.0001931277675854278	44.60984952286761	1	4	15	16	
91	10	4	-3528.349560129913	0.0001889766661213628	44.6004129854765	1	4	12	15	
92	9	4	-3528.35263219161	0.0001883970089708194	44.59907880603328	4	13	15	17	
93	10	4	-3528.362324183573	0.0001865798866655626	44.59486962740495	4	8	15	16	
94	8	4	-3528.390739433527	0.0001813527888978954	44.58252904114845	3	4	15	17	
95	4	4	-3528.390780859861	0.0001813452762722904	44.58251104992016	4	10	15	17	
96	13	4	-3528.406536911164	0.0001785103828065064	44.57566828378248	4	5	8	15	
97	9	4	-3528.418037324627	0.0001764691993209714	44.57067371767601	4	5	15	16	
98	11	4	-3528.449027467427	0.0001710842645454731	44.55721486966459	4	5	9	15	
99	9	4	-3528.475565991354	0.0001666036580077479	44.54568933516494	4	12	15	16	
100	7	4	-3528.488763837167	0.0001644192947686039	44.53995758355534	4	5	13	15	
101	10	4	-3528.500788451612	0.0001624540554440572	44.53473535985518	4	10	15	16	
102	12	4	-3528.545514291931	0.0001553482523075621	44.51531117420587	4	13	15	16	
103	2	4	-3528.553512159857	0.0001541107527785181	44.51183774429884	3	4	15	16	
104	13	4	-3528.559301588352	0.0001532211173202828	44.50932342745006	4	8	12	15	
105	6	4	-3528.563215445212	0.000152622603811213	44.50762366101262	4	8	9	15	
106	12	4	-3528.56887057824	0.0001517619385655061	44.50516766794409	4	5	10	15	
107	3	4	-3528.585177723938	0.0001493072037781562	44.49808556455196	3	4	5	15	
108	10	4	-3528.618613961324	0.0001443974715626694	44.48356439115981	4	9	12	15	
109	7	4	-3528.647006879383	0.00014035526258986	44.4712335035214	4	5	12	15	
110	12	4	-3528.654552606853	0.0001393001657721884	44.46795643571935	3	4	9	15	
111	6	4	-3528.665753843209	0.0001377485379889282	44.46309180057941	4	12	13	15	
112	8	4	-3528.675313667243	0.0001364379606304122	44.45894002175342	4	8	13	15	
113	14	4	-3528.70457239871	0.0001325037939982628	44.44623311612999	1	4	8	15	
114	5	4	-3528.752123403114	0.000126350561087095	44.42558197730823	4	8	10	15	
115	9	4	-3528.756711678901	0.0001257721578185377	44.42358931445239	4	10	12	15	
116	3	4	-3528.780720026534	0.0001227885353658219	44.41316262155603	3	4	8	15	
117	5	4	-3528.798353941324	0.0001206422719248822	44.4055043096681	4	9	13	15	
118	9	4	-3528.819538337014	0.0001181134189840492	44.39630404351751	3	4	12	15	
119	6	4	-3528.820430212221	0.0001180081235162446	44.39591670703661	1	4	9	15	
120	11	5	-3528.893913305655	0.0001096474668025002	44.95188935806632	1	2	4	11	15	
121	8	4	-3528.898049631371	0.0001091948658636259	44.36220702161148	1	3	4	15	
122	2	4	-3528.920656964705	0.0001067539563202974	44.35238878149388	1	4	13	15	
123	5	4	-3528.92251584419	0.0001065556979072295	44.35158148039078	4	9	10	15	
124	4	4	-3528.931003571216	0.0001056551096108719	44.34789530737987	4	10	13	15	
125	7	4	-3528.949721426778	0.0001036958661505235	44.33976624599602	3	4	13	15	
126	3	4	-3528.970448867297	0.0001015686384050317	44.33076443295451	1	4	10	15	
127	4	3	-3528.988997122342	9.970208159473162e-05	43.66649100422445	4	11	13	
128	4	4	-3529.016303220442	9.701644082996629e-05	44.31085014041262	3	4	10	15	
129	7	3	-3529.1256948925	8.696352563532449e-05	43.60712391695665	4	6	13	
130	5	3	-3529.179946680403	8.237129357491176e-05	43.58356266483679	4	7	13	
131	6	4	-3529.194896786431	8.114899352582054e-05	44.23328794020013	2	5	14	15	
132	3	3	-3529.204108367717	8.040491530560568e-05	43.57306937736283	4	13	16	
133	8	3	-3529.25935547749	7.608325492025451e-05	43.54907586244748	2	4	13	
134	7	4	-3529.284102489326	7.422352796209575e-05	44.19454639567852	2	3	5	15	
135	3	3	-3529.316673142144	7.184496514439787e-05	43.52418311697248	4	13	14	
136	3	4	-3529.348942561658	6.956357732152359e-05	44.16638671005867	2	5	13	15	
137	3	4	-3529.3549782044	6.914498094077574e-05	44.16376546372086	2	5	10	15	
138	5	4	-3529.385348077491	6.707662349437312e-05	44.15057599542119	2	5	8	15	
139	2	4	-3529.401616047399	6.599425087491369e-05	44.14351090585863	2	5	9	15	
140	3	4	-3529.40184672122	6.597902948455076e-05	44.14341072549102	2	5	6	15	
141	4	4	-3529.419091174033	6.485101120614839e-05	44.1359215547909	2	5	7	15	
142	3	4	-3529.445231789875	6.317773140020556e-05	44.12456882957698	2	5	12	15	
143	4	4	-3529.512215105261	5.908449703061285e-05	44.09547834532521	2	5	15	17	
144	2	4	-3529.584451108463	5.496697603722752e-05	44.0641066477399	2	5	15	16	
145	1	5	-3529.631380521011	5.244700109031934e-05	44.63161141585266	1	2	4	6	15	
146	1	5	-3529.680167791446	4.994966938875747e-05	44.61042337351532	1	2	4	10	15	
147	4	5	-3529.738799222356	4.710524978992799e-05	44.58496006660508	2	4	11	12	15	
148	3	3	-3529.762652455648	4.599493225394855e-05	43.33049676207497	4	9	13	
149	1	5	-3529.768954811516	4.570596735899464e-05	44.5718636606343	2	4	8	11	15	
150	1	5	-3529.799952060785	4.431094078567985e-05	44.55840172632273	1	2	4	9	15	
151	6	5	-3529.810909218618	4.382806909550773e-05	44.55364309313841	2	4	5	11	15	
152	4	3	-3529.828779659448	4.305179898315166e-05	43.30177808236071	4	8	13	
153	2	5	-3529.829143429046	4.303614089567658e-05	44.54572407616763	2	4	6	11	15	
154	1	5	-3529.874936278414	4.110983549257048e-05	44.52583649437673	2	3	4	11	15	
155	2	5	-3529.911001879333	3.965360237651852e-05	44.51017340291114	1	2	3	4	15	
156	4	5	-3529.916957517108	3.941814173937687e-05	44.50758690228903	1	2	4	14	15	
157	1	5	-3529.93249747564	3.881032044208271e-05	44.50083798404961	2	4	7	11	15	
158	6	5	-3529.944752952149	3.833758419253889e-05	44.49551549822868	1	2	4	7	15	
159	3	5	-3529.968832552328	3.742545640223442e-05	44.48505786074471	2	4	9	11	15	
160	3	5	-3529.970290327461	3.737093824977143e-05	44.48442475704817	2	4	11	15	17	
161	1	5	-3529.973635087611	3.724615023407609e-05	44.48297214617175	1	2	4	8	15	
162	2	3	-3529.991856971295	3.657360137949352e-05	43.23095450570184	4	5	13	
163	1	3	-3529.999236535019	3.630469757420745e-05	43.22774960189763	4	12	13	
164	6	5	-3530.014923539871	3.573962930924474e-05	44.465040799189	1	2	4	13	15	
165	1	3	-3530.016984865781	3.566603416320781e-05	43.22004159978507	4	10	13	
166	2	5	-3530.039124330566	3.488508406311089e-05	44.45453052933248	1	2	4	12	15	
167	1	3	-3530.03916972067	3.488350066145711e-05	43.21040683972475	1	4	13	
168	7	3	-3530.047861373323	3.458161921520416e-05	43.20663210293915	3	4	13	
169	3	5	-3530.051421063674	3.445873819789458e-05	44.44919012599839	2	4	10	11	15	
170	2	5	-3530.055080969128	3.433285297855227e-05	44.44760064925553	2	4	11	14	15	
171	4	5	-3530.057569073505	3.424753544023896e-05	44.44652007925385	2	4	11	15	16	
172	5	5	-3530.070162270338	3.381895375617088e-05	44.44105092336006	1	2	4	5	15	
173	7	5	-3530.07471716295	3.36652623432119e-05	44.43907275863288	1	2	4	15	16	
174	2	5	-3530.078014885009	3.355442651826384e-05	44.43764057613962	2	3	4	6	15	
175	4	5	-3530.211775048034	2.935340724459184e-05	44.37954927543966	1	4	6	11	15	
176	5	5	-3530.247851600679	2.831331183727195e-05	44.36388142769975	2	4	10	14	15	
177	1	5	-3530.253295070566	2.815960789779789e-05	44.3615173587653	4	6	8	11	15	
178	1	5	-3530.29854339503	2.691383004740511e-05	44.34186626113543	4	6	9	11	15	
179	3	5	-3530.308781640495	2.663968542363423e-05	44.33741984762553	4	6	11	13	15	
180	1	5	-3530.35974423444	2.531607180442848e-05	44.3152870742916	4	7	8	11	15	
181	4	5	-3530.420733171952	2.381821218068754e-05	44.28879991527325	4	6	11	15	17	
182	1	5	-3530.43483654755	2.348465267460257e-05	44.28267489707479	4	6	11	15	16	
183	2	5	-3530.442346544889	2.330894360864625e-05	44.27941334667128	3	4	6	11	15	
184	2	5	-3530.461503726679	2.286665991944973e-05	44.27109348833088	4	6	11	14	15	
185	3	5	-3530.466456145869	2.275369459077126e-05	44.26894268000459	4	6	10	11	15	
186	3	5	-3530.486623008783	2.229941999405348e-05	44.26018432272402	1	4	7	11	15	
187	1	5	-3530.497780171144	2.205200453838097e-05	44.25533882867671	1	4	5	11	15	
188	1	5	-3530.498577071128	2.203443829651737e-05	44.25499273941106	4	7	9	11	15	
189	3	5	-3530.501605885324	2.196780104387248e-05	44.25367734211898	4	5	6	11	15	
190	1	5	-3530.511440914839	2.175280604631154e-05	44.24940604307156	4	6	11	12	15	
191	1	5	-3530.573146968806	2.045110077910244e-05	44.22260744433343	2	4	6	10	15	
192	1	5	-3530.592371427595	2.006169449054678e-05	44.21425836796387	2	4	6	15	16	
193	1	5	-3530.605295213668	1.980408964317257e-05	44.20864563898713	4	6	9	14	15	
194	1	5	-3530.607859879374	1.975336384878483e-05	44.20753181882313	2	4	7	9	15	
195	1	5	-3530.61417140657	1.962908257054068e-05	44.20479075738953	4	7	11	14	15	
196	1	5	-3530.668448846078	1.859206415976445e-05	44.18121836491935	4	7	11	12	15	
197	1	5	-3530.671904254433	1.852793185139862e-05	44.17971770013807	3	4	7	11	15	
198	1	5	-3530.673783931884	1.84931380265097e-05	44.17890136659328	4	7	11	15	16	
199	1	5	-3530.682556939808	1.833160717181556e-05	44.175091297662	2	4	6	14	15	
200	2	5	-3530.687287722631	1.824508912989524e-05	44.17303674478723	2	4	9	14	15	
201	5	5	-3530.69114070676	1.817492634589174e-05	44.17136341504114	2	4	6	8	15	
202	1	5	-3530.716412203496	1.77213738671706e-05	44.16038814345887	4	8	11	14	15	
203	1	5	-3530.735842341586	1.738036874236852e-05	44.15194974170387	2	3	4	8	15	
204	1	5	-3530.741244522856	1.728672999436535e-05	44.14960360418835	4	7	10	14	15	
205	1	5	-3530.743374703819	1.724994532413204e-05	44.1486784783507	2	4	7	10	15	
206	1	5	-3530.743861465005	1.7241550763518e-05	44.1484670806534	4	8	10	11	15	
207	2	5	-3530.791352454367	1.644187153222512e-05	44.1278420060334	4	5	8	11	15	
208	5	5	-3530.795007002108	1.638189359063859e-05	44.12625485611562	2	4	8	14	15	
209	1	5	-3530.796685313353	1.63544227331897e-05	44.12552597480316	2	4	10	13	15	
210	2	5	-3530.799759544129	1.630422266632639e-05	44.12419085334092	2	4	5	14	15	
211	2	5	-3530.830981828341	1.580303245793841e-05	44.11063118759536	2	4	7	14	15	
212	1	5	-3530.832443284954	1.577995387991783e-05	44.10999648505259	2	3	4	13	15	
213	1	5	-3530.860522428192	1.534302923642021e-05	44.09780186808763	2	4	10	12	15	
214	3	5	-3530.861808235285	1.53233137384774e-05	44.09724344916228	1	4	8	11	15	
215	1	5	-3530.862120906803	1.531852332367213e-05	44.09710765764765	4	8	10	14	15	
216	4	5	-3530.863656788745	1.529501393876417e-05	44.09644063259542	3	4	6	14	15	
217	2	5	-3530.872047068042	1.516722135736368e-05	44.09279678059485	1	4	6	14	15	
218	2	5	-3530.872053674826	1.516712115113697e-05	44.09279391130495	1	4	11	12	15	
219	1	5	-3530.872160711654	1.516549779748663e-05	44.09274742580138	2	4	5	9	15	
220	2	5	-3530.878036193441	1.507665444571767e-05	44.0901957364828	2	4	8	9	15	
221	2	5	-3530.880620669549	1.50377395015395e-05	44.08907331277027	2	4	8	12	15	
222	2	5	-3530.890535215465	1.488938379776398e-05	44.08476748018867	2	4	5	8	15	
223	1	5	-3530.89486216845	1.482509731667762e-05	44.08288830838358	2	3	4	10	15	
224	3	5	-3530.894976355113	1.482340458494142e-05	44.08283871774621	1	4	11	15	16	
225	2	5	-3530.896926199084	1.479452941905696e-05	44.08199191126882	2	4	9	13	15	
226	1	5	-3530.903263663762	1.470106608455176e-05	44.07923958533014	4	6	8	9	15	
227	1	5	-3530.911394922805	1.45820125913544e-05	44.07570822439654	4	8	11	12	15	
228	3	5	-3530.940145902768	1.416873497594038e-05	44.0632218324494	2	4	5	13	15	
229	1	5	-3530.942931863823	1.412931636694947e-05	44.06201190493642	2	3	4	5	15	
230	4	5	-3530.943816584847	1.411682139179998e-05	44.06162767547756	2	4	5	15	17	
231	1	5	-3530.947201844918	1.406911307810678e-05	44.06015747570916	2	3	4	15	16	
232	1	5	-3530.968157414643	1.377735445879468e-05	44.05105658741218	2	4	8	13	15	
233	2	5	-3530.973434754128	1.370483819688254e-05	44.0487646679949	4	6	8	14	15	
234	3	5	-3530.976556715018	1.366211894663998e-05	44.04740881760767	4	8	11	15	17	
235	1	5	-3530.980188692204	1.361258844359339e-05	44.04583146995752	2	4	14	15	17	
236	1	5	-3530.983813191634	1.356333893086575e-05	44.04425736985527	4	5	10	11	15	
237	1	5	-3530.985523082361	1.354016691984442e-05	44.0435147737477	2	4	7	15	16	
238	2	5	-3530.989622734388	1.348477057753719e-05	44.04173431749466	2	4	7	13	15	
239	1	5	-3530.997681592475	1.337653543671881e-05	44.03823439989714	4	9	11	14	15	
240	1	5	-3531.003738935574	1.329575407929726e-05	44.03560372921416	4	10	11	15	16	
241	2	5	-3531.009297508148	1.322205368957382e-05	44.03318967181819	2	4	8	15	17	
242	2	5	-3531.021233982864	1.306516717870842e-05	44.02800572671581	4	6	9	13	15	
243	1	5	-3531.024216407953	1.302625934500434e-05	44.0267104759567	4	6	9	15	16	
244	1	5	-3531.032774409017	1.291525626340192e-05	44.02299378331863	4	5	11	15	16	
245	1	5	-3531.037294574704	1.285700890821687e-05	44.02103070030322	2	4	5	12	15	
246	1	5	-3531.060880339074	1.25573146772688e-05	44.01078753298598	1	4	10	14	15	
247	3	5	-3531.068345368511	1.246392297317137e-05	44.00754551189451	4	11	15	16	17	
248	3	5	-3531.07469475851	1.238503537438106e-05	44.00478800685417	4	6	14	15	16	
249	1	5	-3531.081232584488	1.230432828031505e-05	44.00194866510835	4	10	11	13	15	
250	1	5	-3531.08403713755	1.226986848351068e-05	44.00073066318927	4	6	9	15	17	
251	1	5	-3531.084751622977	1.226110497236536e-05	44.00042036611107	2	4	13	15	17	
252	1	5	-3531.08624808154	1.224277045867917e-05	43.99977046241477	4	10	11	12	15	
253	1	5	-3531.099412042113	1.208266324564531e-05	43.99405342697776	2	4	9	15	16	
254	1	4	-3531.101459314156	1.205795205088314e-05	43.4052783550057	1	2	15	16	
255	1	5	-3531.102962965311	1.203983472183479e-05	43.99251128062723	4	6	9	10	15	
256	2	5	-3531.108252731459	1.197631496214779e-05	43.99021396437857	3	4	11	14	15	
257	2	5	-3531.110491008805	1.194953862529366e-05	43.98924189287828	4	10	11	14	15	
258	3	5	-3531.110804876366	1.194578864127914e-05	43.98910558192844	4	6	9	12	15	
259	3	5	-3531.111226918943	1.194074807359671e-05	43.98892229116606	4	5	11	15	17	
260	1	5	-3531.113759146326	1.191054963515257e-05	43.987822558787	1	4	6	13	15	
261	3	5	-3531.11406726837	1.190688029757557e-05	43.9876887430832	4	7	8	14	15	
262	1	5	-3531.116649113138	1.187617823202025e-05	43.98656746214754	3	4	5	11	15	
263	1	5	-3531.120431032445	1.183134830928341e-05	43.98492499546165	2	4	5	15	16	
264	1	5	-3531.121701095496	1.181633128924755e-05	43.98437341408677	4	5	11	12	15	
265	1	5	-3531.1220141467	1.18126327514608e-05	43.98423745767647	4	5	11	13	15	
266	4	5	-3531.124771898524	1.178010131936437e-05	43.98303978127665	4	7	8	9	15	
267	4	5	-3531.126140247362	1.176399305478561e-05	43.98244551492689	2	4	10	15	16	
268	4	5	-3531.130440882577	1.171350904644991e-05	43.98057777278442	1	4	6	12	15	
269	2	5	-3531.133098473809	1.16824206559316e-05	43.97942359557739	2	4	12	15	16	
270	3	5	-3531.136082610211	1.164761068386655e-05	43.97812760160451	4	10	11	15	17	
271	1	5	-3531.182895307461	1.111492022569335e-05	43.95779710550619	1	4	6	8	15	
272	1	5	-3531.188671669851	1.105090149423155e-05	43.95528846319456	1	4	7	14	15	
273	1	5	-3531.201486858362	1.091018568398055e-05	43.94972289753968	1	4	11	13	15	
274	1	5	-3531.203220030882	1.089129282698145e-05	43.94897019027793	4	10	13	14	15	
275	2	5	-3531.204229573288	1.088030315322194e-05	43.94853175158181	1	4	6	10	15	
276	5	5	-3531.222842183261	1.067966530346208e-05	43.94044839777655	1	3	4	6	15	
277	2	5	-3531.230878343874	1.059418572163759e-05	43.9369583375667	2	4	15	16	17	
278	1	5	-3531.251565807059	1.037727034505692e-05	43.92797388646112	3	4	11	12	15	
279	1	5	-3531.254323346175	1.034869403441435e-05	43.92677630243924	3	4	10	14	15	
280	1	5	-3531.284452598319	1.00415459285407e-05	43.91369133448944	1	4	6	7	15	
281	1	5	-3531.313123658379	9.757732223683874e-06	43.90123965131472	3	4	11	15	17	
282	3	5	-3531.323254639877	9.659375883444618e-06	43.89683982195401	3	4	6	12	15	
283	1	5	-3531.32409685963	9.651243991175345e-06	43.89647405056276	3	4	6	15	17	
284	1	5	-3531.332569240324	9.569820390837808e-06	43.89279454237877	4	9	11	15	17	
285	1	5	-3531.333389474512	9.561974115309282e-06	43.89243831919693	4	9	11	13	15	
286	1	5	-3531.347223296057	9.430606226783726e-06	43.88643036683663	3	4	6	15	16	
287	1	5	-3531.35764596786	9.332824571412691e-06	43.88190385798585	4	6	8	15	17	
288	3	5	-3531.363802403906	9.275544136398408e-06	43.87923015178298	4	11	13	15	17	
289	2	5	-3531.388464518086	9.049587346399157e-06	43.86851953168232	4	7	9	10	15	
290	1	5	-3531.395900683927	8.982542700593735e-06	43.86529004589095	4	7	9	12	15	
291	3	5	-3531.415797651217	8.805583654455695e-06	43.85664890279043	3	4	5	7	15	
292	1	5	-3531.457111765733	8.44920126409388e-06	43.83870641083126	4	6	8	12	15	
293	1	5	-3531.457704873544	8.444191462656003e-06	43.83844882738205	4	5	6	8	15	
294	2	5	-3531.459485196266	8.429171450927674e-06	43.83767564304789	4	8	14	15	17	
295	1	5	-3531.48168975642	8.244068081104555e-06	43.82803232509971	4	6	10	13	15	
296	1	5	-3531.48867558925	8.186677094965483e-06	43.82499841645006	4	5	7	8	15	
297	1	5	-3531.493492391569	8.14733830938605e-06	43.82290650578248	1	4	7	8	15	
298	2	5	-3531.50173356541	8.080470590742835e-06	43.81932740945921	4	6	10	12	15	
299	1	5	-3531.501903931469	8.07909407006817e-06	43.81925342041962	4	5	6	10	15	
300	1	5	-3531.510022244095	8.013770974105415e-06	43.81572768204406	4	5	6	15	16	
301	1	5	-3531.512393177615	7.994793362095276e-06	43.81469799869914	4	6	12	15	16	
302	2	5	-3531.537448817829	7.796967373672056e-06	43.80381647241391	4	5	6	7	15	
303	1	5	-3531.561845289569	7.609050454774798e-06	43.79322121935905	4	5	9	14	15	
304	1	5	-3531.566887896252	7.570777584717023e-06	43.79103124310232	3	4	7	8	15	
305	1	5	-3531.582804195447	7.451232703254453e-06	43.78411888218944	4	5	6	13	15	
306	1	5	-3531.623207073163	7.156182042839323e-06	43.76657213534451	4	7	8	13	15	
307	1	5	-3531.624124260843	7.149621489926195e-06	43.76617380579642	3	4	9	14	15	
308	3	5	-3531.625341001924	7.140927541960551e-06	43.76564538185905	1	4	14	15	16	
309	1	5	-3531.631452172012	7.097421191912446e-06	43.7629913344115	4	9	13	14	15	
310	2	5	-3531.631930214135	7.094029136457302e-06	43.76278372335548	1	4	12	14	15	
311	1	5	-3531.649237924438	6.972304164176777e-06	43.75526708027664	4	8	13	14	15	
312	1	5	-3531.649821001799	6.968239956452354e-06	43.75501385299616	1	4	7	13	15	
313	1	5	-3531.680719825427	6.75622196056043e-06	43.74159466439725	4	7	13	15	17	
314	1	5	-3531.691661113777	6.682703116787032e-06	43.7368429232418	4	5	7	13	15	
315	1	5	-3531.746357545866	6.326999630782553e-06	43.71308856460564	4	7	10	13	15	
316	2	5	-3531.773395940094	6.158219771112768e-06	43.70134593919312	1	4	13	14	15	
317	3	5	-3531.780330032575	6.115665812744967e-06	43.6983345010914	4	14	15	16	17	
318	1	5	-3531.827431389755	5.834288302834605e-06	43.67787864157795	3	4	7	15	16	
319	2	5	-3531.981939603042	4.999030904922482e-06	43.61077657713885	4	12	13	14	15	
320	2	5	-3532.017951067198	4.822211356356629e-06	43.59513699697074	1	4	5	10	15	
